Time (s),EEG Fpz-Cz_Original,EEG Fpz-Cz_Filtered,EEG Pz-Oz_Original,EEG Pz-Oz_Filtered,EOG horizontal_Original,EOG horizontal_Filtered,Resp oro-nasal_Original,Resp oro-nasal_Filtered,EMG submental_Original,EMG submental_Filtered,Temp rectal_Original,Temp rectal_Filtered,Event marker_Original,Event marker_Filtered
1.1,-25.834432234432235,-25.834432234432235,-3.139194139194127,-3.139194139194127,-111.61831501831497,-111.61831501831497,707587987.5218697,707587987.5218697,3.46588719398419,3.46588719398419,37235556.671982236,37235556.671982236,898458594.7635387,898458594.7635387
1.11,-17.582417582417584,-17.582417582417584,1.0835164835164957,1.0835164835164957,-118.02466422466416,-118.02466422466416,713774776.2893634,713774776.2893634,3.4635406135019777,3.4635406135019777,37236248.37792892,37236248.37792892,898447492.1798038,898447492.1798038
1.12,-5.579487179487179,-5.579487179487179,8.953113553113564,8.953113553113564,-129.8517704517704,-129.8517704517704,719619320.1400172,719619320.1400172,3.4612133120259774,3.4612133120259774,37236926.112303324,37236926.112303324,898444351.9775988,898444351.9775988
1.13,-3.516483516483516,-3.516483516483516,9.241025641025654,9.241025641025654,-132.80854700854695,-132.80854700854695,725117181.5209882,725117181.5209882,3.458907158128777,3.458907158128777,37237589.531692944,37237589.531692944,898449191.0455294,898449191.0455294
1.14,9.142857142857142,9.142857142857142,9.432967032967046,9.432967032967046,-148.08522588522584,-148.08522588522584,730264110.0004964,730264110.0004964,3.4566240129221693,3.4566240129221693,37238238.3073721,37238238.3073721,898462020.8362072,898462020.8362072
1.15,16.36336996336996,16.36336996336996,5.01831501831503,5.01831501831503,-145.62124542124536,-145.62124542124536,735056045.3354429,735056045.3354429,3.454365728523194,3.454365728523194,37238872.12539227,37238872.12539227,898482847.3501287,898482847.3501287
1.16,25.365567765567764,25.365567765567764,4.442490842490854,4.442490842490854,-137.2437118437118,-137.2437118437118,739489120.4255908,739489120.4255908,3.4521341465241497,3.4521341465241497,37239490.68666098,37239490.68666098,898511671.1232835,898511671.1232835
1.17,31.179487179487175,31.179487179487175,-4.194871794871783,-4.194871794871783,-132.31575091575087,-132.31575091575087,743559664.1521527,743559664.1521527,3.4499310964678562,3.4499310964678562,37240093.70700892,37240093.70700892,898548487.2185144,898548487.2185144
1.18,31.92967032967033,31.92967032967033,-8.609523809523798,-8.609523809523798,-134.77973137973134,-134.77973137973134,747264204.0986905,747264204.0986905,3.447758394329396,3.447758394329396,37240680.91724611,37240680.91724611,898593285.2206349,898593285.2206349
1.19,29.304029304029303,29.304029304029303,-5.346520146520135,-5.346520146520135,-126.40219780219776,-126.40219780219776,750599469.1523116,750599469.1523116,3.445617841005621,3.445617841005621,37241252.06320574,37241252.06320574,898646049.2353331,898646049.2353331
1.2,31.554578754578756,31.554578754578756,0.027838827838840115,0.027838827838840115,-122.9526251526251,-122.9526251526251,753562391.9832177,753562391.9832177,3.443511220813699,3.443511220813699,37241806.90577761,37241806.90577761,898706757.8918619,898706757.8918619
1.21,33.61758241758242,33.61758241758242,3.6747252747252874,3.6747252747252874,-119.99584859584853,-119.99584859584853,756150111.4007525,756150111.4007525,3.441440299999906,3.441440299999906,37242345.22092939,37242345.22092939,898775384.3495347,898775384.3495347
1.22,38.49377289377289,38.49377289377289,9.624908424908439,9.624908424908439,-116.5462759462759,-116.5462759462759,758359974.5841582,758359974.5841582,3.4394068252599546,3.4394068252599546,37242866.79971688,37242866.79971688,898851896.3080221,898851896.3080221
1.23,37.36849816849817,37.36849816849817,15.575091575091587,15.575091575091587,-110.13992673992668,-110.13992673992668,760189539.1863439,760189539.1863439,3.437412522272079,3.437412522272079,37243371.44828311,37243371.44828311,898936256.0214666,898936256.0214666
1.24,35.86813186813187,35.86813186813187,15.383150183150196,15.383150183150196,-101.76239316239311,-101.76239316239311,761636575.3090485,761636575.3090485,3.435459094244091,3.435459094244091,37243858.987846166,37243858.987846166,899028420.3164076,899028420.3164076
1.25,35.493040293040295,35.493040293040295,20.565567765567778,20.565567765567778,-98.80561660561655,-98.80561660561655,762699067.3478522,762699067.3478522,3.4335482204756587,3.4335482204756587,37244329.254675895,37244329.254675895,899128340.6135136,899128340.6135136
1.26,36.52454212454212,36.52454212454212,13.655677655677668,13.655677655677668,-94.86324786324782,-94.86324786324782,763375215.7055988,763375215.7055988,3.431681554936983,3.431681554936983,37244782.10005983,37244782.10005983,899235962.9531332,899235962.9531332
1.27,33.61758241758242,33.61758241758242,14.03956043956045,14.03956043956045,-98.80561660561655,-98.80561660561655,763663438.3728501,763663438.3728501,3.4298607248650974,3.4298607248650974,37245217.39025788,37245217.39025788,899351228.0246335,899351228.0246335
1.28,34.74285714285714,34.74285714285714,7.41758241758243,7.41758241758243,-85.00732600732596,-85.00732600732596,763562372.3740996,763562372.3740996,3.428087329378954,3.428087329378954,37245635.00644667,37245635.00644667,899474071.1995459,899474071.1995459
1.29,38.4,38.4,2.6190476190476315,2.6190476190476315,-84.51452991452987,-84.51452991452987,763070875.0785568,763070875.0785568,3.4263629381144707,3.4263629381144707,37246034.8446529,37246034.8446529,899604422.568478,899604422.568478
1.3,44.49523809523809,44.49523809523809,4.250549450549462,4.250549450549462,-86.97851037851034,-86.97851037851034,762188025.3743834,762188025.3743834,3.4246890898807063,3.4246890898807063,37246416.81567626,37246416.81567626,899742206.9817988,899742206.9817988
1.31,11.956043956043956,11.956043956043956,10.200732600732612,10.200732600732612,-75.64420024420019,-75.64420024420019,760913124.7053877,760913124.7053877,3.4230672913382767,3.4230672913382767,37246780.84500222,37246780.84500222,899887344.0940727,899887344.0940727
1.32,30.52307692307692,30.52307692307692,10.96849816849818,10.96849816849818,-90.92087912087906,-90.92087912087906,759245697.9692369,759245697.9692369,3.42149901570118,3.42149901570118,37247126.872703984,37247126.872703984,900039748.4122173,900039748.4122173
1.33,30.8043956043956,30.8043956043956,9.528937728937741,9.528937728937741,-93.87765567765562,-93.87765567765562,757185494.2763631,757185494.2763631,3.419985701463072,3.419985701463072,37247454.85333499,37247454.85333499,900199329.3473716,900199329.3473716
1.34,33.242490842490845,33.242490842490845,12.504029304029315,12.504029304029315,-90.92087912087906,-90.92087912087906,754732487.5688146,754732487.5688146,3.418528751149134,3.418528751149134,37247764.755810924,37247764.755810924,900365991.27044,900365991.27044
1.35,29.77289377289377,29.77289377289377,11.832234432234445,11.832234432234445,-94.86324786324782,-94.86324786324782,751886877.0984114,751886877.0984114,3.4171295300945723,3.4171295300945723,37248056.56328235,37248056.56328235,900539633.5712913,900539633.5712913
1.36,30.8043956043956,30.8043956043956,3.866666666666679,3.866666666666679,-91.41367521367516,-91.41367521367516,748649087.7636393,748649087.7636393,3.4157893652507987,3.4157893652507987,37248330.27299739,37248330.27299739,900720150.7215806,900720150.7215806
1.37,24.615384615384617,24.615384615384617,10.680586080586094,10.680586080586094,-82.0505494505494,-82.0505494505494,745019770.3048254,745019770.3048254,3.414509544020319,3.414509544020319,37248585.89615522,37248585.89615522,900907432.3411552,900907432.3411552
1.38,19.270329670329666,19.270329670329666,11.352380952380964,11.352380952380964,-82.5433455433455,-82.5433455433455,740999801.3572236,740999801.3572236,3.413291313121323,3.413291313121323,37248823.45775027,37248823.45775027,901101363.2680165,901101363.2680165
1.39,18.426373626373625,18.426373626373625,6.169963369963382,6.169963369963382,-82.5433455433455,-82.5433455433455,736590283.36173,736590283.36173,3.4121358774829673,3.4121358774829673,37249042.99640696,37249042.99640696,901301823.6317917,901301823.6317917
1.4,19.926739926739927,19.926739926739927,11.352380952380964,11.352380952380964,-78.60097680097675,-78.60097680097675,731792544.3330555,731792544.3330555,3.4110443991723054,3.4110443991723054,37249244.56420622,37249244.56420622,901508688.9306847,901508688.9306847
1.41,17.676190476190477,17.676190476190477,15.47912087912089,15.47912087912089,-73.18021978021973,-73.18021978021973,726608137.485258,726608137.485258,3.41001799635377,3.41001799635377,37249428.226502866,37249428.226502866,901721830.1118448,901721830.1118448
1.42,20.676923076923078,20.676923076923078,16.630769230769243,16.630769230769243,-75.64420024420019,-75.64420024420019,721038840.7146505,721038840.7146505,3.4090577422821458,3.4090577422821458,37249594.06173455,37249594.06173455,901941113.6551288,901941113.6551288
1.43,25.271794871794867,25.271794871794867,11.736263736263748,11.736263736263748,-62.338705738705684,-62.338705738705684,715086655.9401836,715086655.9401836,3.4081646643298926,3.4081646643298926,37249742.161222495,37249742.161222495,902166401.6601877,902166401.6601877
1.44,-6.423443223443224,-6.423443223443224,10.200732600732612,10.200732600732612,-63.81709401709396,-63.81709401709396,708753808.3014987,708753808.3014987,3.407339743049668,3.407339743049668,37249872.62896441,37249872.62896441,902397551.9368405,902397551.9368405
1.45,-7.454945054945055,-7.454945054945055,9.912820512820526,9.912820512820526,-64.80268620268613,-64.80268620268613,702042745.2149465,702042745.2149465,3.4065839112728677,3.4065839112728677,37249985.58141919,37249985.58141919,902634418.098671,902634418.098671
1.46,-16.832234432234433,-16.832234432234433,9.81684981684983,9.81684981684983,-73.18021978021973,-73.18021978021973,694956135.2879596,694956135.2879596,3.4058980532449983,3.4058980532449983,37250081.14728424,37250081.14728424,902876849.659801,902876849.659801
1.47,-38.49377289377289,-38.49377289377289,5.114285714285727,5.114285714285727,-33.26373626373621,-33.26373626373621,687496867.0922508,687496867.0922508,3.40528300379863,3.40528300379863,37250159.46726549,37250159.46726549,903124692.1347704,903124692.1347704
1.48,-47.4959706959707,-47.4959706959707,0.9875457875457997,0.9875457875457997,-24.886202686202637,-24.886202686202637,679668047.7964278,679668047.7964278,3.4047395475646525,3.4047395475646525,37250220.6938401,37250220.6938401,903377787.1414729,903377787.1414729
1.49,-47.87106227106227,-47.87106227106227,1.9472527472527599,1.9472527472527599,11.580708180708232,11.580708180708232,671473001.6586797,671473001.6586797,3.4042684182225704,3.4042684182225704,37250264.99101239,37250264.99101239,903635972.5070744,903635972.5070744
1.5,-48.05860805860806,-48.05860805860806,4.538461538461551,4.538461538461551,43.61245421245427,43.61245421245427,662915268.3803076,662915268.3803076,3.4038702977904762,3.4038702977904762,37250292.534063175,37250292.534063175,903899082.3768598,903899082.3768598
1.51,-47.4959706959707,-47.4959706959707,5.402197802197814,5.402197802197814,41.1484737484738,41.1484737484738,653998601.3209529,653998601.3209529,3.4035458159553706,3.4035458159553706,37250303.50929253,37250303.50929253,904166947.325923,904166947.325923
1.52,-43.36996336996337,-43.36996336996337,3.0029304029304154,3.0029304029304154,42.626862026862085,42.626862026862085,644726965.5764734,644726965.5764734,3.4032955494444064,3.4032955494444064,37250298.11375669,37250298.11375669,904439394.4736477,904439394.4736477
1.53,-35.774358974358975,-35.774358974358975,6.169963369963382,6.169963369963382,38.191697191697244,38.191697191697244,635104535.9205079,635104535.9205079,3.4031200214376685,3.4031200214376685,37250276.554998614,37250276.554998614,904716247.6008925,904716247.6008925
1.54,-23.115018315018315,-23.115018315018315,8.185347985347999,8.185347985347999,34.2493284493285,34.2493284493285,625135694.6108644,625135694.6108644,3.403019701022989,3.403019701022989,37250239.05077342,37250239.05077342,904997327.269815,904997327.269815
1.55,-15.613186813186811,-15.613186813186811,8.56923076923078,8.56923076923078,43.119658119658176,43.119658119658176,614825029.0619537,614825029.0619537,3.402995002693348,3.402995002693348,37250185.82876814,37250185.82876814,905282450.9462482,905282450.9462482
1.56,-6.6109890109890115,-6.6109890109890115,9.720879120879134,9.720879120879134,33.26373626373631,33.26373626373631,604177329.384584,604177329.384584,3.403046285887298,3.403046285887298,37250117.12631647,37250117.12631647,905571433.1245587,905571433.1245587
1.57,4.36043956043956,4.36043956043956,4.3465201465201595,4.3465201465201595,39.670085470085525,39.670085470085525,593197585.7945222,593197585.7945222,3.4031738545728634,3.4031738545728634,37250033.19010859,37250033.19010859,905864085.4549038,905864085.4549038
1.58,13.737728937728937,13.737728937728937,4.3465201465201595,4.3465201465201595,37.206105006105055,37.206105006105055,581890985.8913105,581890985.8913105,3.403377956875326,3.403377956875326,37249934.27589651,37249934.27589651,906160216.8727955,906160216.8727955
1.59,16.832234432234433,16.832234432234433,3.578754578754591,3.578754578754591,46.56923076923083,46.56923076923083,570262911.8089218,570262911.8089218,3.403658784749245,3.403658784749245,37249820.64819503,37249820.64819503,906459633.7308997,906459633.7308997
1.6,28.835164835164836,28.835164835164836,0.027838827838840115,0.027838827838840115,40.6556776556777,40.6556776556777,558318937.2399167,558318937.2399167,3.4040164736950667,3.4040164736950667,37249692.57997889,37249692.57997889,906762139.932974,906762139.932974
1.61,36.618315018315016,36.618315018315016,-3.810989010988999,-3.810989010988999,48.047619047619094,48.047619047619094,546064824.3348576,546064824.3348576,3.4044511025205835,3.4044511025205835,37249550.352375686,37249550.352375686,907067537.0698591,907067537.0698591
1.62,37.180952380952384,37.180952380952384,-0.2600732600732478,-0.2600732600732478,38.68449328449334,38.68449328449334,533506520.4788158,533506520.4788158,3.4049626931475396,3.4049626931475396,37249394.25435589,37249394.25435589,907375624.5574322,907375624.5574322
1.63,44.4014652014652,44.4014652014652,4.826373626373638,4.826373626373638,39.670085470085525,39.670085470085525,520650154.9468904,520650154.9468904,3.4055512104635737,3.4055512104635737,37249224.58241913,37249224.58241913,907686199.7764318,907686199.7764318
1.64,41.77582417582417,41.77582417582417,4.05860805860807,4.05860805860807,35.72771672771678,35.72771672771678,507502035.44073987,507502035.44073987,3.4062165622197007,3.4062165622197007,37249041.64027794,37249041.64027794,907999058.2140521,907999058.2140521
1.65,47.21465201465201,47.21465201465201,3.290842490842503,3.290842490842503,40.6556776556777,40.6556776556777,494068644.5082123,494068644.5082123,3.406958598973467,3.406958598973467,37248845.73853854,37248845.73853854,908313993.6072279,908313993.6072279
1.66,47.120879120879124,47.120879120879124,6.169963369963382,6.169963369963382,35.23492063492069,35.23492063492069,480356635.8482363,480356635.8482363,3.407777114077907,3.407777114077907,37248637.19437962,37248637.19437962,908630798.0874934,908630798.0874934
1.67,46.65201465201465,46.65201465201465,5.594139194139206,5.594139194139206,33.75653235653241,33.75653235653241,466372830.5032072,466372830.5032072,3.40867184371633,3.40867184371633,37248416.33122844,37248416.33122844,908949262.3273289,908949262.3273289
1.68,45.24542124542125,45.24542124542125,8.185347985347999,8.185347985347999,35.72771672771678,35.72771672771678,452124212.9411935,452124212.9411935,3.4096424669830396,3.4096424669830396,37248183.478435695,37248183.478435695,909269175.6878961,909269175.6878961
1.69,46.74578754578754,46.74578754578754,5.882051282051295,5.882051282051295,45.09084249084254,45.09084249084254,437617927.0303517,437617927.0303517,3.410688606009915,3.410688606009915,37247938.97094849,37247938.97094849,909590326.3680491,909590326.3680491
